motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
2,dynamic,5,1749.7523955155302,7.550205019139845,20.263025435673626,20.80974431950017,-0.912648506936063,0.9622023002232873,-0.8910545318774548,0,0,0,0.009688050190900856,0.004397485038850536,0.010795945021029017
2,dynamic,6,1715.244296103,3.0780875972067525,8.693278378825426,8.693278378825426,-0.9121519765084184,0.8785536936066544,-0.9377349067057636,0,0,0,0.003887254162982202,0.0036040593570127112,0.010663433322087855
2,dynamic,7,1753.7967014793026,7.356598991906657,19.06876400740748,21.604461322673842,-0.8750339010120781,0.9760816442628703,-0.9482071958130273,0,0,0,0.014694261997436123,0.005360430583117339,0.031177567618443716
2,dynamic,8,1775.8972477685697,7.724067178770659,21.14444079721443,21.15977413054793,-0.9872651006576618,0.9760548420681429,-0.863419197999153,0,0,0,0.013311929656774767,0.006323644764050755,0.02260358476566456
2,dynamic,9,1748.8762493111656,5.444351784852387,17.40417329398315,17.89326980466285,-0.9248805167889109,0.8366555237388538,-0.9806416851683348,0,0,0,0.009825832302794777,0.008420972117934005,0.011688542108725969
2,dynamic,10,1774.4257069443422,11.214771629944677,31.723479246439183,32.692106275030255,-0.9579496509638403,0.9218939072645784,-0.8665092745475731,0,0,0,0.023014466170843757,0.005721482520697448,0.019834054808933722
2,dynamic,11,1764.7007994162927,3.175137821467135,-6.008165342763505,15.121332058218968,-0.6275143063323506,0.343419636459204,-0.26431382931993397,0,0,0,0.055412001325644195,0.010439912615529503,0.054394648112967174
2,dynamic,12,1687.7509896843583,8.18689159479452,23.848859073160384,23.977404527706085,-0.9364615903243828,0.8611394471665668,-0.9172100275378071,0,0,0,0.013515124539512513,0.0039014540295321176,0.004951922460359768
2,dynamic,13,1713.7191528213907,5.574849376303566,17.035372210080595,20.25598889336129,-0.8599991034026249,0.8806703481513886,-0.9060825451767155,0,0,0,0.0054692141097960525,0.005132812789009699,0.021772408487192696
2,dynamic,14,1723.1257773373595,26.879042262329587,61.00423425314716,72.91761059217242,-0.879291887680262,0.9844458157828218,-0.9546631640447153,0,0,0,0.01724630959085744,0.009563076821888155,0.023687643063206726
2,dynamic,15,1702.818978094378,3.205731393561401,6.286847220316304,12.62113538465178,-0.7764937204988513,0.22205528172073302,-0.48691777546179815,0,0,0,0.0054982108256899295,0.006313842338206046,0.005519914259085932
2,dynamic,16,1693.3979217642234,4.376940567845338,5.139510796616605,16.876530155843284,-0.44709607963858256,0.47890023667507725,-0.040684209598845264,0,0,0,0.008337650722309471,0.014544527297860104,0.017556715528983444
2,dynamic,17,1726.4646798879262,4.7495639958640385,11.508519736100197,11.65983535469195,-0.8625713013535841,0.9285925451875093,-0.8847319590360464,0,0,0,0.012386953116874332,0.008055639372638142,0.011189594891760937
2,dynamic,18,1745.2259216962673,8.437771160271412,21.42511504623053,25.811282627907303,-0.9096308581418118,0.5374778256095423,-0.9045370216656778,0,0,0,0.024371295216849966,0.002713271361290478,0.026246504423786347
2,dynamic,19,1861.6042797091993,10.292175438516708,33.26661085190881,33.26661085190881,-0.8627902283606412,0.9763285862464525,-0.8244043550787172,0,0,0,0.0076907380460800165,0.004726751853602941,0.010375975240675395
3,dynamic,0,1739.7810961096004,2.1773634881874546,-5.984522655445744,11.1088073698686,-0.27730132541199054,-0.034240565122536856,-0.2872577277290301,0,0,0,0.02289766570529549,0.02710165654017411,0.021042202685506012
3,dynamic,1,1893.1741938342352,3.6113358224433054,-5.267353980053031,15.42788022313789,-0.12890665776823862,-0.10577382778192758,-0.31706610204797553,0,0,0,0.026725351404509344,0.024481738405728027,0.018621748364495684
3,dynamic,2,1758.6003735354489,7.493062412171383,26.58814530350537,27.056173491791924,-0.8958778547442634,-0.8639413663890887,-0.8941014482307706,0,0,0,0.018886269060694818,0.023185856404650623,0.008831132106052996
3,dynamic,3,1852.187671132769,0.8814610193225796,4.5231835512511225,4.5231835512511225,-0.48196026569762296,-0.4211186444890901,-0.30444046712688083,0,0,0,0.01319741662335465,0.01287733688909336,0.008875309576814129
3,dynamic,4,1816.528151766051,9.437911589867127,24.87761452597624,31.078336462557218,-0.8150179709766306,-0.6699338923310338,-0.9599738272978149,0,0,0,0.02711639662918796,0.024712764773445677,0.008341018923781598
3,dynamic,5,1764.8473575135297,7.079815396955064,19.12074642541529,22.68408827641815,-0.9405214807965453,-0.7025217456804288,-0.9470314082614625,0,0,0,0.020440237492539478,0.04557197913185919,0.06894493345954715
3,dynamic,6,1662.5654222633962,2.629875393052822,8.529450286319843,8.63621226179157,-0.9033267965776393,-0.8032737927702228,-0.9239124159794873,0,0,0,0.011604569828614226,0.017742148133243478,0.012560947349089606
3,dynamic,7,1827.6822283471,5.63669925523855,13.27762570745108,18.81906858629918,-0.8834754694419226,-0.5895105542171025,-0.595168598123784,0,0,0,0.011899255165568648,0.009268001932185398,0.011637403962252492
3,dynamic,8,1842.2989497004778,1.7172440739479902,3.5106256438750734,6.459000402305037,-0.5302173497637972,0.04244391178868047,-0.30931471219583384,0,0,0,0.010178269657799206,0.009589947584532363,0.015702785697073614
